,Word,Length,Frequency,Info_given_previous_all_bigrams,Info_given_previous_cleaned_bigrams,Info_given_next_all_bigrams,Info_given_next_cleaned_bigrams
2291,bajar,5,7422,11.8445098280294,11.8318725064036,12.7792275812442,12.9661465418642
2292,acaba,5,7419,11.533500901583,12.1379229511561,11.8335797409682,11.8811051427694
2293,límite,6,7419,10.530685526916,10.4637682020447,12.3743158193865,12.3311847480373
2294,arena,5,7415,11.9221843016636,12.0479736574681,11.8352637793576,11.8139034046175
2295,esposa,6,7412,10.0297505240853,9.96113699331308,12.0133911541232,12.629565590967
2296,trabajamos,10,7410,11.9206082740276,12.4280817110786,11.4149932756032,11.3450988079056
2297,compuesto,9,7410,10.3520047282523,10.4589006224428,10.6675760990007,10.6793416508218
2298,castillo,8,7402,10.9054158889932,11.2001288136184,12.1523746993845,12.6856397074605
2299,muertos,7,7401,10.8681393573084,10.8570270910045,12.6762489890248,12.5283511324699
2300,moda,4,7398,12.0833288776689,11.9711131346201,12.6737248369844,12.6965931442114
2301,hablando,8,7396,8.70891235733587,8.8962524023641,12.6842078172339,12.5982412893711
2302,intención,9,7394,10.9365650042059,10.8279596622745,12.1018884645095,12.0581664075438
2303,constitución,12,7391,11.421355772352,11.2966675793142,12.0477594485147,11.9902573714826
2304,plazas,6,7389,10.8203942808627,10.7549301351975,11.9159909273657,11.8500836152933
2305,prevenir,8,7386,11.2638425462293,11.2010197005003,11.9553227459938,11.9771940822283
2306,facilidad,9,7379,11.0261763651528,10.9198153125846,13.0065408766844,12.8955896138033
2307,ataque,6,7373,11.6664094706789,11.5874294485367,11.8572900088137,12.0389052290704
2308,interpretación,14,7371,11.5878316778107,11.4722447763691,12.2355865102635,12.2844569357675
2309,vistas,6,7366,9.59344714797827,9.60306362523151,11.1435968894302,11.1870889364651
2310,flujo,5,7366,11.8985092452833,11.7792936418496,10.9622219631623,11.1825800343935
2311,ingresar,8,7355,10.9850212473263,10.9492807650511,11.906174184131,11.8628709746249
2312,definición,10,7353,11.3991569564495,11.2912167864663,12.6347599361349,12.6033410927848
2313,realizando,10,7350,10.2221206608785,10.2530446685759,11.9306849111069,12.0153552110489
2314,hoja,4,7347,11.7776180214299,11.6873685440346,11.5038499096075,11.8685383618407
2315,planificación,13,7345,12.4018254499175,12.2678301227001,11.6089557782197,11.5265522693906
2316,recibió,7,7344,11.273576443713,12.269610988619,12.3729791876743,12.3972942179378
2317,dimensiones,11,7344,10.2141148504989,10.1605436916859,12.1518026832506,12.1808190124615
2318,descanso,8,7328,11.9650871181398,11.8767618720117,12.6388899720851,12.5296634558651
2319,sensación,9,7323,10.8847445528144,10.7916858331216,11.7602620979044,11.7287956392958
2320,básico,6,7321,9.44802836489766,9.74126844012973,13.0696821437558,12.9909926380501
2321,danza,5,7320,12.3676870634853,12.2856788555404,11.2355485061596,11.4824968663659
2322,versiones,9,7316,10.5912626704155,10.5665449986274,11.6183501505987,11.8109486665883
2323,fruto,5,7311,12.1652235123299,12.1160951048961,12.2367547465506,12.1629281678195
2324,integrado,9,7310,10.1316019351481,10.31215372169,12.1775895181974,12.1776816794256
2325,adicionales,11,7307,9.3633389124862,9.41141311021921,12.9071709449842,12.7797189487815
2326,segundos,8,7299,9.20189457948402,9.21692230253751,12.7959420681525,12.7003598908946
2327,crecer,6,7299,11.535330405837,11.504595087114,12.7542177619766,12.7016158935568
2328,figuras,7,7289,11.3030961221952,11.2837826124318,11.4451932031656,11.642019455413
2329,líderes,7,7289,11.3548963569242,11.3217862316675,11.5620058031693,11.5419346624596
2330,concierto,9,7288,11.5581369499726,11.4937872265683,12.6884315278291,12.724536604096
2331,vital,5,7284,10.7455578932442,10.7557747878179,11.750379565672,11.776375251948
2332,extremo,7,7283,11.2656295464461,11.325515670363,11.5104319423988,11.5442543544158
2333,regular,7,7270,11.3732995770925,11.4115751568648,13.4452276461109,13.3743202185637
2334,cuerpos,7,7269,10.7888394750229,10.7240422621543,11.2216328954222,11.3710580783498
2335,sentimientos,12,7265,10.9492699200293,10.8867774296745,12.3375190888069,12.254489234243
2336,dirigida,8,7260,10.7437443449756,10.8524321856293,10.4552104102619,10.392521231429
2337,antiguos,8,7255,10.7112881969064,10.7534671066529,11.0883284067635,11.2470824245196
2338,competencias,12,7255,11.5901352554925,11.5298261625154,11.4553096196704,11.5366037461795
2339,vinos,5,7254,11.4754634732559,11.4194892502726,11.7084866597796,11.8095965029915
2340,declaración,11,7252,11.3207258155578,11.2118151371242,11.4265871167194,11.3815931918855
2341,distrito,8,7245,11.4341218067754,11.3535044797676,9.97586817088017,10.0839574101168
2342,judicial,8,7245,8.40987987838896,8.34773818148046,12.9381473698255,12.8224477315722
2343,hacía,5,7242,11.5171880413492,11.6718304350912,11.8524918488805,11.9781594569653
2344,lima,4,7238,12.1918578470857,12.3807653666946,12.3894003514499,12.3521949713181
2345,móvil,5,7238,9.44644042269911,9.48202833270628,12.7727519892319,12.9062568086767
2346,superar,7,7236,11.508828196327,11.463255265482,12.4030300032714,12.3968995710384
2347,nación,6,7232,11.053222754526,10.9466403786501,12.3277283189125,12.2972287744772
2348,drogas,6,7226,11.5423903466614,11.447285327701,12.1792863538439,12.2679112823204
2349,bajos,5,7225,10.5939595303035,10.6773512760203,11.4409425928303,11.3896022887635
2350,revolución,10,7216,10.9678523043642,10.8359685397417,10.7307428262287,10.8251488048396
2351,parecen,7,7200,11.453577950466,11.6483196152897,10.1176989244164,10.2224784923767
2352,mira,4,7196,12.7680129337597,12.9034456435077,12.7847280698254,12.8421752572465
2353,pesca,5,7193,12.3160787104118,12.2027165089024,11.8857186730196,11.8564768597891
2354,asistentes,10,7193,10.6302041255374,10.5612004772683,12.3387896896371,12.2936584821179
2355,contactos,9,7185,11.7656295435477,11.7221992127823,12.2211452724079,12.2374295565245
2356,ninguno,7,7183,12.579047838245,12.5890416215346,12.2412007621397,12.1756422469026
2357,ocupa,5,7177,11.3437648596432,11.6462618044093,12.7179045262892,12.7587201862314
2358,parecer,7,7175,9.4096844988742,9.34307717448021,12.4497077860076,12.4627924682527
2359,perfecta,8,7174,10.9012492257045,10.978491478143,11.7788898095831,11.8439617146131
2360,tantas,6,7167,11.9763875209134,12.032541384376,8.92942411114823,9.02927628123395
2361,universitario,13,7164,8.46052159785629,8.42732344309994,12.7908103966948,12.8852697622229
2362,adolescentes,12,7163,11.9702950889351,11.9205542415212,12.6944703625484,12.6193994176
2363,chileno,7,7156,9.4128789088428,9.60176205113881,12.5384492717563,12.8497452448601
2364,dificultad,10,7156,11.8451568115569,11.7412077336341,12.5274800441044,12.455840966955
2365,descarga,8,7154,12.9222580164509,12.8743217592632,12.5925966375771,12.6660783342556
2366,residencia,10,7148,12.2509764533387,12.1590925182176,12.2087113782831,12.2114831579416
2367,detrás,6,7143,11.2012674067521,11.310794151287,11.982504911059,11.9179305977282
2368,interesado,10,7138,9.71329578385015,9.6712938006727,11.7470964929815,11.6531644886932
2369,crítica,7,7137,11.5435383396569,11.5033727024157,12.5359273297919,12.4792135978157
2370,ojo,3,7133,11.9025513633663,11.7976263214008,12.3104179340084,12.2823232636433
2371,integrantes,11,7127,10.7518370993879,10.6969975364454,12.1962581296255,12.1076725115978
